,player_id,Pass,Carry,Dribble,Shot,Duel,Pressure,Block,Ball Recovery,Interception,Clearance,successful_passes,all_passes,avg_pass_length,avg_pass_angle,pass_success_rate,longest_forward_pass,pressure_count,total_distance,avg_progression,avg_directness,total_width_change,avg_speed,ground_pass,high_pass,low_pass,Center Back,Center Midfield,Goalkeeper,Left Back,Striker,Wide Midfield,start_attacking_center,start_attacking_left,start_attacking_right,start_defensive_center,start_defensive_left,start_defensive_right,start_middle_center,start_middle_left,start_middle_right,end_attacking_center,end_attacking_left,end_attacking_right,end_defensive_center,end_defensive_left,end_defensive_right,end_middle_center,end_middle_left,end_middle_right,total_xg,foul_won_total,foul_committed_total,counterpress_count,pass_switch,pass_cut_back,aerial_duels_won,avg_duration,avg_opponent_distance,avg_teammate_distance,avg_opponent_count,avg_teammate_count,total_packing
119,7044.0,35,31,2,7,12,25,3,6,1,4,26.0,35.0,14.618544394285713,-0.27786185542857145,0.7428571428571429,20.0,51.0,738.3386352609095,0.4690140845070426,0.030428137953529808,481.9,8.342579751937738,0.6571428571428571,0.17142857142857143,0.17142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.26291079812206575,0.15492957746478872,0.07042253521126761,0.09859154929577464,0.023474178403755867,0.023474178403755867,0.1643192488262911,0.11737089201877934,0.08450704225352113,0.2863849765258216,0.14553990610328638,0.056338028169014086,0.0892018779342723,0.018779342723004695,0.028169014084507043,0.16901408450704225,0.11267605633802817,0.09389671361502347,1.1934658219999998,1,0,6.0,True,0,7,0.7736064661729323,13.751531988220178,17.465397008205667,2.2793296089385473,0.9441340782122905,65.0
120,7087.0,1,1,0,1,0,4,0,0,0,3,0.0,1.0,4.204759,-1.6183795,0.0,-0.20000000000000284,3.0,33.12103045549739,1.7285714285714289,0.1178761150386529,19.10000000000001,8.176837828182677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,0.0,0.35714285714285715,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.0,0.2857142857142857,0.07142857142857142,0.0,0.35714285714285715,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.0,0.30646315,0,0,1.0,0,0,0,0.5458711,6.055034036644432,10.601831575052804,2.0,1.6666666666666667,2.0
121,7097.0,42,35,0,0,4,8,0,1,0,2,35.0,42.0,17.897889038095236,0.6054796164285714,0.8333333333333334,31.599999999999998,18.0,848.761967774946,1.2753731343283587,0.06853309270390041,637.6,8.347244474743778,0.8095238095238095,0.09523809523809523,0.09523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,0.09701492537313433,0.06716417910447761,0.04477611940298507,0.11940298507462686,0.05223880597014925,0.022388059701492536,0.34328358208955223,0.11194029850746269,0.1417910447761194,0.12686567164179105,0.07462686567164178,0.05223880597014925,0.13432835820895522,0.04477611940298507,0.007462686567164179,0.29850746268656714,0.11940298507462686,0.1417910447761194,0.0,0,0,5.0,True,0,2,1.1078684105473684,5.947451661203434,9.818096192668877,1.8925619834710743,0.9008264462809917,68.0
122,7108.0,143,101,1,2,5,19,10,2,2,16,129.0,143.0,19.14854463006993,-0.02680386054545454,0.9020979020979021,56.900000000000006,50.0,3239.7454233425824,2.7188235294117646,0.17409210493664914,2177.3,9.399229723721001,0.8041958041958042,0.1258741258741259,0.06993006993006994,1.0,0.0,0.0,0.0,0.0,0.0,0.01411764705882353,0.0,0.01647058823529412,0.37411764705882355,0.002352941176470588,0.24235294117647058,0.23294117647058823,0.0,0.11764705882352941,0.01411764705882353,0.002352941176470588,0.021176470588235293,0.35058823529411764,0.004705882352941176,0.2,0.20941176470588235,0.002352941176470588,0.1952941176470588,0.10432687,2,0,4.0,True,0,6,1.1902741563713355,9.391122510043548,13.301623134094179,0.9547872340425532,0.7180851063829787,215.0
123,7139.0,9,10,0,2,2,9,1,3,0,0,6.0,9.0,15.400457888888887,-0.8422458705555556,0.6666666666666666,26.099999999999994,13.0,205.33731698401647,1.9740740740740739,0.1369106174287277,123.89999999999998,6.1842206598377425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.18518518518518517,0.16666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0,0.16666666666666666,0.05555555555555555,0.09259259259259259,0.2222222222222222,0.12962962962962962,0.018518518518518517,0.2037037037037037,0.1111111111111111,0.0,0.16666666666666666,0.07407407407407407,0.07407407407407407,0.8287707519999999,0,0,2.0,0,0,0,0.7164517380952381,6.211894541171108,10.207357153137607,2.1,1.26,31.0
124,7156.0,106,121,13,8,5,51,5,18,1,2,69.0,106.0,16.45943840754717,-0.6169307579245283,0.6509433962264151,31.599999999999994,134.0,2724.63733348066,0.6898340248962657,0.03129664980895914,1837.2,8.247660714711078,0.6415094339622641,0.16037735849056603,0.19811320754716982,0.0,0.0,0.0,0.1991701244813278,0.0,0.8008298755186722,0.18672199170124482,0.3049792531120332,0.022821576763485476,0.02074688796680498,0.1037344398340249,0.014522821576763486,0.07053941908713693,0.24481327800829875,0.03112033195020747,0.22406639004149378,0.26141078838174275,0.03112033195020747,0.02074688796680498,0.10995850622406639,0.01037344398340249,0.07053941908713693,0.24066390041493776,0.03112033195020747,0.24805016600000002,0,0,15.0,7,0,0,1.1666340948591956,7.326856254805963,14.24046139304695,1.8541666666666667,0.7317708333333334,282.0
125,7162.0,70,41,0,1,2,34,5,5,5,4,56.0,70.0,17.307970862857143,-0.10307324305714285,0.8,51.49999999999999,39.0,1474.4589631022936,2.347413793103448,0.13431149411427387,902.0,5.852989838514669,0.7714285714285715,0.2,0.02857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.04741379310344827,0.021551724137931036,0.034482758620689655,0.15948275862068967,0.06465517241379311,0.0603448275862069,0.3146551724137931,0.14655172413793102,0.15086206896551724,0.05603448275862069,0.034482758620689655,0.03879310344827586,0.15086206896551724,0.0603448275862069,0.05603448275862069,0.3146551724137931,0.14224137931034483,0.14655172413793102,0.028947517,0,0,3.0,2,0,2,1.1718291802325582,6.251833928269648,9.361837073114717,1.7685185185185186,1.2731481481481481,161.0
126,7480.0,336,260,0,3,10,36,8,14,2,15,310.0,336.0,20.74920908511905,0.10604770313392857,0.9226190476190477,71.7,96.0,8308.219921472119,3.115843621399177,0.20743614307677427,5522.0,7.991998606678854,0.8244047619047619,0.12797619047619047,0.047619047619047616,1.0,0.0,0.0,0.0,0.0,0.0,0.0257201646090535,0.00102880658436214,0.015432098765432098,0.26954732510288065,0.05864197530864197,0.026748971193415638,0.5010288065843621,0.04835390946502058,0.053497942386831275,0.043209876543209874,0.009259259259259259,0.033950617283950615,0.2345679012345679,0.06275720164609054,0.0257201646090535,0.4660493827160494,0.059670781893004114,0.06481481481481481,0.45018278,5,0,14.0,6,0,6,1.5519550734014391,9.706456731070546,12.566518210423276,0.79456906729634,0.5489964580873672,588.0
127,7531.0,52,49,2,1,5,37,8,10,2,3,36.0,52.0,18.894111615384613,-0.47208517415384615,0.6923076923076923,51.699999999999996,67.0,1226.2401678537979,1.5071428571428571,0.044104735384152015,728.2,7.309738805566195,0.6153846153846154,0.2692307692307692,0.11538461538461539,0.0,0.8697478991596639,0.0,0.0,0.0,0.13025210084033614,0.15126050420168066,0.0546218487394958,0.025210084033613446,0.20168067226890757,0.11764705882352941,0.008403361344537815,0.20588235294117646,0.1638655462184874,0.07142857142857142,0.15546218487394958,0.07142857142857142,0.04201680672268908,0.18907563025210083,0.11764705882352941,0.008403361344537815,0.18907563025210083,0.15126050420168066,0.07563025210084033,0.15271324,0,0,7.0,True,0,True,1.007169722847826,7.001667516729405,11.667421960468708,2.118181818181818,1.1090909090909091,137.0
128,7655.0,143,94,0,0,16,30,12,7,0,21,122.0,143.0,19.804359884615387,0.7061505874335664,0.8531468531468531,64.5,58.0,3170.879196069733,3.0354401805869076,0.18245965207970885,1908.2,6.795691335510938,0.7342657342657343,0.17482517482517482,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.013544018058690745,0.0,0.03611738148984198,0.2595936794582393,0.002257336343115124,0.42437923250564336,0.05417607223476298,0.006772009029345372,0.20316027088036118,0.013544018058690745,0.002257336343115124,0.04966139954853273,0.29345372460496616,0.006772009029345372,0.32505643340857787,0.11738148984198646,0.006772009029345372,0.18510158013544017,0.0,0,0,8.0,2,0,7,1.086430173121212,11.336690826547436,14.679496519946285,0.9201030927835051,0.845360824742268,265.0
129,7663.0,10,15,1,3,7,35,6,2,0,3,9.0,10.0,17.353224599999997,-0.396744447,0.9,16.299999999999997,43.0,268.6077695404142,0.1419999999999999,0.013540062245786657,166.89999999999998,2.522061524907526,0.5,0.2,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.26666666666666666,0.04666666666666667,0.09333333333333334,0.07333333333333333,0.013333333333333334,0.006666666666666667,0.26,0.1,0.14,0.2733333333333333,0.04666666666666667,0.09333333333333334,0.06666666666666667,0.013333333333333334,0.02,0.24666666666666667,0.1,0.14,0.14833097,1,0,3.0,True,0,3,0.6489276808510639,16.549648233900125,21.43123682355545,1.6592592592592592,0.5555555555555556,25.0
130,7693.0,21,18,2,4,1,14,1,2,0,1,17.0,21.0,15.021658257142857,-0.08234737638095241,0.8095238095238095,25.1,27.0,410.94829027635086,0.7731481481481479,0.06932026050848791,295.09999999999997,5.502578091123346,0.6666666666666666,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.5370370370370371,0.009259259259259259,0.08333333333333333,0.009259259259259259,0.0,0.0,0.24074074074074073,0.07407407407407407,0.046296296296296294,0.5370370370370371,0.009259259259259259,0.1111111111111111,0.009259259259259259,0.0,0.0,0.24074074074074073,0.06481481481481481,0.027777777777777776,1.137599353,2,1,6.0,True,0,5,0.7206798904109589,10.49274686934075,15.771225945567105,2.8514851485148514,0.8217821782178217,36.0
131,7787.0,418,322,1,4,18,46,9,14,11,18,386.0,418.0,20.620161738038277,-0.5326465312105263,0.9234449760765551,66.6,131.0,10289.99246422844,2.5527169505271696,0.17373717627323088,7074.599999999999,7.827522941862189,0.8636363636363636,0.07655502392344497,0.05980861244019139,1.0,0.0,0.0,0.0,0.0,0.0,0.0202757502027575,0.0227088402270884,0.0,0.2684509326845093,0.16058394160583941,0.0056772100567721,0.25547445255474455,0.2635847526358475,0.0032441200324412004,0.0267639902676399,0.042984590429845905,0.0056772100567721,0.24979724249797242,0.1386861313868613,0.008921330089213302,0.2733171127331711,0.24817518248175183,0.0056772100567721,0.275397195,2,1,13.0,9,0,20,1.5179196074971297,9.611501033885672,13.631282850022627,0.8003784295175024,0.43424787133396403,698.0
132,7789.0,89,47,0,0,0,0,1,7,0,0,60.0,89.0,44.77888766292135,-0.20003818311235957,0.6741573033707865,84.5,20.0,4246.043261591337,14.189795918367347,0.3398716103614006,1683.5,7.702929799661332,0.34831460674157305,0.6067415730337079,0.0449438202247191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836734693877551,0.0163265306122449,0.0,0.0,0.0,0.0,0.0163265306122449,0.004081632653061225,0.004081632653061225,0.7183673469387755,0.02040816326530612,0.04081632653061224,0.11428571428571428,0.012244897959183673,0.06938775510204082,0.0,0,0,0.0,2,0,0,2.075015105831731,12.302507518272197,12.996760649426944,0.6797752808988764,0.8370786516853933,295.0
133,7796.0,127,71,2,2,9,49,12,14,2,6,100.0,127.0,18.807620100787403,-1.2873909684094489,0.7874015748031497,63.5,60.0,2652.090643501128,0.6108040201005024,0.024337662341279966,1230.6,6.2304360328677335,0.4566929133858268,0.25984251968503935,0.28346456692913385,0.0,0.0,0.0,1.0,0.0,0.0,0.09296482412060302,0.24874371859296482,0.0,0.05527638190954774,0.21608040201005024,0.0,0.01256281407035176,0.3743718592964824,0.0,0.09798994974874371,0.24371859296482412,0.0,0.052763819095477386,0.2135678391959799,0.0,0.05025125628140704,0.3417085427135678,0.0,0.15993539,1,0,10.0,True,0,3,1.128914852495082,8.121104829538972,12.665511282436844,1.510028653295129,0.8882521489971347,274.0
134,7801.0,25,19,3,0,5,17,0,4,0,0,20.0,25.0,17.029013,-0.7002265132,0.8,25.700000000000003,32.0,604.3568627082932,-0.3833333333333336,-0.02140294370967624,400.90000000000003,4.727045422330496,0.76,0.16,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.24561403508771928,0.043859649122807015,0.07017543859649122,0.06140350877192982,0.0,0.21052631578947367,0.12280701754385964,0.0,0.2719298245614035,0.20175438596491227,0.043859649122807015,0.043859649122807015,0.07017543859649122,0.008771929824561403,0.22807017543859648,0.13157894736842105,0.0,0.0,1,1,5.0,0,True,0,1.2836702345679012,11.093470381960373,15.999237933907313,2.3225806451612905,0.946236559139785,54.0
135,7829.0,32,22,2,4,10,38,3,2,0,3,24.0,32.0,13.711192615625,-0.294263198125,0.75,27.0,64.0,551.9724672718315,0.23267326732673246,0.0021987163281257153,390.09999999999997,4.458757175249075,0.5625,0.15625,0.28125,0.0,0.0,0.0,0.0,1.0,0.0,0.32673267326732675,0.0891089108910891,0.0049504950495049506,0.04455445544554455,0.01485148514851485,0.0,0.27722772277227725,0.16336633663366337,0.07920792079207921,0.32673267326732675,0.0891089108910891,0.009900990099009901,0.04455445544554455,0.01485148514851485,0.0,0.28217821782178215,0.16336633663366337,0.06930693069306931,0.388556803,0,0,7.0,0,0,12,0.8179806590909091,9.79582754413028,14.899096669421287,2.2976190476190474,1.125,44.0
136,7839.0,118,80,0,0,13,19,17,9,3,28,101.0,118.0,23.92414079322034,0.03626356339830509,0.8559322033898306,77.8,63.0,3164.86438367626,3.974412532637076,0.17195144593846773,2126.7,6.636626352168755,0.7457627118644068,0.1864406779661017,0.06779661016949153,1.0,0.0,0.0,0.0,0.0,0.0,0.028720626631853787,0.007832898172323759,0.0,0.5691906005221932,0.06527415143603134,0.010443864229765013,0.2898172323759791,0.020887728459530026,0.007832898172323759,0.033942558746736295,0.018276762402088774,0.0,0.46736292428198434,0.0783289817232376,0.02610966057441253,0.2741514360313316,0.06527415143603134,0.03655352480417755,0.0,1,0,9.0,True,0,13,1.1804609556313994,11.650110128342737,13.328600982343156,1.1374269005847952,1.2339181286549707,254.0
137,7975.0,68,69,7,8,6,22,2,5,5,4,48.0,68.0,18.66338550735294,0.7243256738088235,0.7058823529411765,33.7,90.0,1910.8537848275325,1.27639751552795,0.035896954736096394,1303.0,8.320253384914954,0.6470588235294118,0.2647058823529412,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,1.0,0.20186335403726707,0.018633540372670808,0.30745341614906835,0.049689440993788817,0.0,0.09627329192546584,0.062111801242236024,0.0,0.2639751552795031,0.2732919254658385,0.0,0.2484472049689441,0.049689440993788817,0.0,0.09006211180124224,0.08074534161490683,0.003105590062111801,0.2546583850931677,0.427398136,1,0,9.0,2,0,3,1.0153846529680366,9.607205550469796,15.94440322371549,1.759581881533101,0.5923344947735192,171.0
138,7979.0,128,107,3,0,11,56,9,10,3,5,94.0,128.0,17.78142483046875,-0.574368273140625,0.734375,75.3,78.0,2935.7358845330305,3.0015151515151515,0.1400045971253784,1663.5,8.407178164012292,0.609375,0.1875,0.203125,0.0,0.0,0.0,1.0,0.0,0.0,0.032467532467532464,0.13852813852813853,0.03463203463203463,0.10173160173160173,0.22077922077922077,0.0,0.03896103896103896,0.3463203463203463,0.08658008658008658,0.07142857142857142,0.13636363636363635,0.02813852813852814,0.09307359307359307,0.19913419913419914,0.0,0.0670995670995671,0.31601731601731603,0.08874458874458875,0.0,1,0,18.0,True,0,True,1.2074474829857955,8.327370350937239,12.91770525087305,1.404040404040404,0.7727272727272727,321.0
139,7982.0,12,7,0,0,2,8,2,1,0,2,11.0,12.0,12.2708168,0.8029776141666667,0.9166666666666666,12.799999999999997,5.0,160.45231496442162,-0.2673913043478261,-0.05939205389691681,112.19999999999999,4.996176437224043,0.8333333333333334,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.391304347826087,0.0,0.06521739130434782,0.2608695652173913,0.10869565217391304,0.15217391304347827,0.021739130434782608,0.0,0.0,0.34782608695652173,0.021739130434782608,0.06521739130434782,0.21739130434782608,0.15217391304347827,0.17391304347826086,0.0,0,0,1.0,0,0,0,0.7053414445833334,3.3834244415094252,7.10338678598131,2.4878048780487805,1.7073170731707317,9.0
140,7993.0,65,42,1,0,2,20,0,5,2,0,46.0,65.0,16.872390444615384,1.5065593876923078,0.7076923076923077,41.3,34.0,1285.6846772971255,-0.29141414141414146,0.0057127695374198945,804.5,7.46680774639526,0.46153846153846156,0.2,0.3384615384615385,0.0,0.0,0.0,1.0,0.0,0.0,0.030303030303030304,0.0,0.40404040404040403,0.025252525252525252,0.0,0.10101010101010101,0.05555555555555555,0.0,0.3838383838383838,0.09090909090909091,0.0,0.3333333333333333,0.030303030303030304,0.0,0.10101010101010101,0.08585858585858586,0.0,0.35858585858585856,0.0,1,0,8.0,True,0,True,1.113287751724138,8.74899342824956,15.373810660111307,1.1748251748251748,0.4195804195804196,87.0
141,8068.0,120,85,1,0,9,24,5,8,4,5,101.0,120.0,20.5718570225,0.6685545082416666,0.8416666666666667,54.900000000000006,42.0,3137.208200781779,2.944535519125683,0.17307591176058346,2039.8,7.316682091273148,0.825,0.11666666666666667,0.058333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0273224043715847,0.0,0.04918032786885246,0.20218579234972678,0.00273224043715847,0.15300546448087432,0.3442622950819672,0.01366120218579235,0.20765027322404372,0.040983606557377046,0.00273224043715847,0.08196721311475409,0.20491803278688525,0.00273224043715847,0.12568306010928962,0.33879781420765026,0.01912568306010929,0.1830601092896175,0.0,0,0,12.0,True,0,6,1.4273360814925926,11.324253956341797,15.12540768586485,0.8695652173913043,0.5093167701863354,237.0
142,8116.0,34,24,2,2,1,6,0,5,1,0,26.0,34.0,16.60595910882353,-0.02761516970588233,0.7647058823529411,37.9,16.0,713.0927477324072,0.8373913043478264,0.0968630675851701,529.9,13.655366932237818,0.6764705882352942,0.17647058823529413,0.14705882352941177,0.0,1.0,0.0,0.0,0.0,0.0,0.26956521739130435,0.16521739130434782,0.1391304347826087,0.043478260869565216,0.12173913043478261,0.0,0.11304347826086956,0.13043478260869565,0.017391304347826087,0.33043478260869563,0.16521739130434782,0.10434782608695652,0.06086956521739131,0.11304347826086956,0.0,0.08695652173913043,0.11304347826086956,0.02608695652173913,0.561630652,0,0,2.0,2,0,0,1.1192187341898734,11.530670656234376,15.652079839975356,2.010752688172043,0.8387096774193549,73.0
143,8125.0,271,199,5,4,18,57,8,13,2,5,223.0,271.0,19.26972472103321,-1.5033821676974168,0.8228782287822878,64.80000000000001,108.0,5948.866884942455,-0.3146541617819461,-0.03338541334276155,3385.2999999999997,7.05202329799903,0.6457564575645757,0.16236162361623616,0.1918819188191882,0.0,0.0,0.0,0.958968347010551,0.0,0.041031652989449004,0.05509964830011723,0.33411488862837047,0.0,0.03751465416178194,0.141852286049238,0.0035169988276670576,0.05861664712778429,0.36811254396248533,0.0011723329425556857,0.08558030480656506,0.29425556858147717,0.0,0.06330597889800703,0.123094958968347,0.0035169988276670576,0.08206330597889801,0.34466588511137164,0.0035169988276670576,0.268536959,3,1,16.0,7,2,8,1.2366901274640523,9.428225633690225,14.90391785928078,1.197674418604651,0.5203488372093024,351.0
144,8181.0,267,239,4,1,12,67,5,17,3,1,243.0,267.0,18.34632112247191,0.09819331310112359,0.9101123595505618,52.60000000000001,122.0,6025.798911711425,0.5343544857768052,0.013792512833600131,4190.9,7.325853351232402,0.846441947565543,0.11235955056179775,0.04119850187265917,0.0,0.975929978118162,0.0,0.0,0.0,0.024070021881838075,0.1050328227571116,0.0350109409190372,0.05798687089715536,0.11159737417943107,0.036105032822757115,0.028446389496717725,0.3862144420131291,0.08315098468271334,0.15645514223194748,0.1061269146608315,0.0437636761487965,0.05908096280087528,0.11597374179431072,0.037199124726477024,0.02735229759299781,0.38183807439824946,0.08643326039387308,0.1422319474835886,0.0846303,1,0,24.0,6,0,True,1.2567321472801252,7.403743917183808,10.25485776098891,1.7923832923832923,1.0122850122850122,406.0
145,8211.0,5,4,0,1,0,0,0,0,0,0,4.0,5.0,21.50336532,0.042052431999999994,0.8,48.3,1.0,172.12101480311995,9.635714285714284,0.523834059389093,94.3,15.512149988292375,0.2,0.4,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.018572439,0,0,0.0,0,0,0,1.6118848999999997,6.366046378019084,13.241712467441696,1.25,0.5,28.0
146,8217.0,10,10,0,0,0,2,0,0,0,0,9.0,10.0,15.9794784,-0.097887608,0.9,37.199999999999996,5.0,223.47815463426923,-2.241666666666667,-0.2588514788551613,107.80000000000001,7.66600274286837,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.75,0.0,0.0,0.08333333333333333,0.0,0.0,0.05555555555555555,0.0,0.08333333333333333,0.5833333333333334,0.0,0.0,0.08333333333333333,0.0,0.027777777777777776,0.2222222222222222,0.0,0.0,0,0,0.0,0,0,0,1.8385679130434782,8.246874393829414,13.849002075145583,2.0,0.42857142857142855,3.0
147,8221.0,277,242,0,1,8,28,5,6,4,8,263.0,277.0,17.440862549819492,0.20751572750902528,0.9494584837545126,60.6,64.0,5985.660203198671,2.28792899408284,0.1696616504070129,4584.2,7.925944755495786,0.8880866425992779,0.07220216606498195,0.039711191335740074,1.0,0.0,0.0,0.0,0.0,0.0,0.04497041420118343,0.0,0.010650887573964497,0.1893491124260355,0.005917159763313609,0.06982248520710059,0.5502958579881657,0.01893491124260355,0.11005917159763313,0.05562130177514793,0.005917159763313609,0.016568047337278107,0.16331360946745563,0.008284023668639054,0.06153846153846154,0.514792899408284,0.0378698224852071,0.13609467455621302,0.021546038,2,0,4.0,True,0,8,1.3414146487043919,9.653107652302301,11.696146914171793,0.8022959183673469,0.6084183673469388,370.0
148,8240.0,144,84,0,0,0,0,0,11,0,0,118.0,144.0,31.615794184027777,-0.05521763359027779,0.8194444444444444,94.5,50.0,4906.176842767968,8.428871391076116,0.28178883193986926,2798.0,7.311644184732365,0.7291666666666666,0.2569444444444444,0.013888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816272965879265,0.015748031496062992,0.0026246719160104987,0.0,0.0,0.0,0.023622047244094488,0.005249343832020997,0.0026246719160104987,0.7952755905511811,0.05511811023622047,0.047244094488188976,0.028871391076115485,0.01837270341207349,0.023622047244094488,0.0,0,0,0.0,2,0,0,1.6853872302828947,14.79743953099939,14.269217870758753,0.3381294964028777,0.45323741007194246,149.0
149,8247.0,294,233,1,3,15,47,7,11,1,12,252.0,294.0,22.169965520408166,-0.7565055608265306,0.8571428571428571,82.2,109.0,7558.840138540263,3.066251415628539,0.16134480884795704,4972.9,8.246220873312913,0.7380952380952381,0.19387755102040816,0.06802721088435375,1.0,0.0,0.0,0.0,0.0,0.0,0.026047565118912798,0.06342015855039637,0.0,0.1404303510758777,0.1404303510758777,0.0,0.2434881087202718,0.38618346545866367,0.0,0.04983012457531144,0.07361268403171008,0.006795016987542469,0.1404303510758777,0.1087202718006795,0.0,0.28199320498301245,0.332955832389581,0.0056625141562853904,0.144297074,0,1,17.0,8,0,21,1.345447306164038,9.15294560220607,12.889162331799579,0.9815043156596794,0.5166461159062885,665.0
150,8259.0,53,48,3,1,1,10,1,4,1,0,43.0,53.0,13.646902771698114,-0.43114379679245285,0.8113207547169812,35.10000000000001,39.0,1125.781971868614,1.5333333333333337,0.08155245104776315,570.4,7.121899715079743,0.8490566037735849,0.03773584905660377,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,1.0,0.1388888888888889,0.38333333333333336,0.0,0.005555555555555556,0.044444444444444446,0.016666666666666666,0.16111111111111112,0.25,0.0,0.1388888888888889,0.4111111111111111,0.0,0.0,0.044444444444444446,0.016666666666666666,0.12222222222222222,0.26666666666666666,0.0,0.025480429,0,0,1.0,0,0,True,1.3326249291338583,7.248921607401697,12.749738632265444,2.2327044025157234,0.7232704402515723,156.0
151,8289.0,31,14,0,1,3,8,2,3,2,6,26.0,31.0,20.916660483870967,0.616981436,0.8387096774193549,63.2,12.0,796.0119680685901,3.8775280898876407,0.14468549399342862,467.3,6.103472227263383,0.7419354838709677,0.25806451612903225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.6179775280898876,0.02247191011235955,0.10112359550561797,0.2247191011235955,0.0,0.011235955056179775,0.033707865168539325,0.0,0.011235955056179775,0.550561797752809,0.011235955056179775,0.11235955056179775,0.25842696629213485,0.011235955056179775,0.011235955056179775,0.0034011703,0,0,3.0,True,0,True,1.3216914452777777,6.730549001629703,11.329035093065814,1.0769230769230769,1.1794871794871795,48.0
152,8291.0,107,78,1,0,8,16,6,4,7,11,90.0,107.0,22.427629360747662,-0.33311550885981306,0.8411214953271028,77.0,43.0,2789.704758161668,3.323926380368098,0.1891158282311921,1917.1,7.073265054809372,0.7663551401869159,0.17757009345794392,0.056074766355140186,1.0,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.009202453987730062,0.003067484662576687,0.40797546012269936,0.15644171779141106,0.0,0.3312883435582822,0.08895705521472393,0.0,0.027607361963190184,0.012269938650306749,0.003067484662576687,0.38650306748466257,0.13496932515337423,0.0,0.2852760736196319,0.13803680981595093,0.012269938650306749,0.0,0,0,5.0,3,0,5,1.2635452157676348,10.875729057794404,13.93027578176967,0.886986301369863,0.7465753424657534,182.0
153,8309.0,32,26,1,4,5,29,1,3,0,0,22.0,32.0,14.779110934375,-0.004756001562499992,0.6875,33.39999999999999,55.0,629.5737999045851,0.8760233918128656,0.07847728781019567,408.2,5.324609278646111,0.5625,0.125,0.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.3567251461988304,0.05263157894736842,0.08771929824561403,0.0,0.011695906432748537,0.0,0.3216374269005848,0.023391812865497075,0.14619883040935672,0.36257309941520466,0.05847953216374269,0.10526315789473684,0.005847953216374269,0.011695906432748537,0.0,0.2982456140350877,0.011695906432748537,0.14619883040935672,0.821249961,0,0,3.0,0,0,3,0.9591465688073395,12.940633307336407,17.67744693547835,2.189542483660131,0.8104575163398693,56.0
154,8422.0,4,4,0,1,0,1,0,0,0,0,4.0,4.0,10.865319425,1.036139475,1.0,0.4000000000000057,5.0,106.63855904193878,-0.5866666666666664,-0.27360272321579215,52.099999999999994,7.2002505197398445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.02863606,1,0,0.0,0,0,0,1.2959480909090908,6.883836110428558,11.076900405857685,2.2666666666666666,1.0,13.0
155,8506.0,128,107,4,2,10,71,5,15,2,2,111.0,128.0,15.74822968671875,-0.0691179262109375,0.8671875,48.5,100.0,2700.7379486837135,1.4460905349794237,0.09263445498222357,1818.2,6.011817860064662,0.8515625,0.0703125,0.078125,0.0,0.8189300411522634,0.0,0.0,0.0,0.18106995884773663,0.16872427983539096,0.09053497942386832,0.06584362139917696,0.09259259259259259,0.02263374485596708,0.0102880658436214,0.3477366255144033,0.08436213991769548,0.11728395061728394,0.1831275720164609,0.09259259259259259,0.07407407407407407,0.08847736625514403,0.024691358024691357,0.0102880658436214,0.3333333333333333,0.08024691358024691,0.11316872427983539,0.26933327,1,0,14.0,True,0,True,1.1587593149025068,5.762765843356958,10.601892896986419,2.070938215102975,1.011441647597254,271.0
